txtid	date	year	settlement	county	from	to	soc.stat	hit
Tel. 61.	1591-02-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ami  a Cseh János dolgát illeti,  || az soha, uram, nem leszen,  || hogy én őtet Szentmiklós tartományában részessé tegyem,  || mert anélkül sem sok,  || a szegény uram idejében is kezdte vala ezt,  || de akkor csak 4 ?kér vala,  || de hamar ?befalaták vele,  || hanem a zétényi házat adjuk neki,  ||és ahhoz || <amennyi föld lehet,>  ||annyit, || és mégis a tótok között két jobbágyot.  ||]] 
Tel. 61.	1591-02-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ami  a Cseh János dolgát illeti,  || az soha, uram, nem leszen,  || hogy én őtet Szentmiklós tartományában részessé tegyem,  || mert anélkül sem sok,  || a szegény uram idejében is kezdte vala ezt,  || de akkor csak 4 ?kér vala,  || de hamar ?befalaták vele,  || hanem a zétényi házat adjuk neki,  ||és ahhoz || <amennyi föld lehet,>  ||annyit, || és mégis a tótok között két jobbágyot.  ||]] 
Tel. 61.	1591-02-?	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Ami  az egy lóval való feljebb való fizetést illeti,  || az nem én dolgom,  || hanem kegyelmedé.  ||]] 
Tel. 61.	1591-02-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ami  az egy lóval való feljebb való fizetést illeti,  || az nem én dolgom,  || hanem kegyelmedé.  ||]] 
Tel. 61.	1591-02-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ami  az egy lóval való feljebb való fizetést illeti,  || az nem én dolgom,  || hanem kegyelmedé.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 *[[{\!lat!Generoso D[omi]no Paulo Thelegdj D[omi]no et fr[atr]j mihj charissimo} ||]]  
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Nem  tudom,  || micsoda hitvány kurafi drabantot küldött kegyelmed hozzám.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Nem  tudom,  || micsoda hitvány kurafi drabantot küldött kegyelmed hozzám.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Este  későn jött hozzám,  || másnap ebéd előtt *elbocsátottam*  || tekintem harmadnap múlván,  || hát mégis ott vagyon.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Este  későn jött hozzám,  || másnap ebéd előtt *elbocsátottam*  || tekintem harmadnap múlván,  || hát mégis ott vagyon.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Este  későn jött hozzám,  || másnap ebéd előtt *elbocsátottam*  || tekintem harmadnap múlván,  || hát mégis ott vagyon.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Este  későn jött hozzám,  || másnap ebéd előtt *elbocsátottam*  || tekintem harmadnap múlván,  || hát mégis ott vagyon.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Majd,  azaz pénteken erővel küldtem el,  || ha még vissza nem jön,  || zabot, búzát örömest küldenék és egyebet is,  || csak a víztől lehetne,  || de félek rajta,  || hogy nem lehet most,  || míg immár a vizek meg nem szállnak.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Majd,  azaz pénteken erővel küldtem el,  || ha még vissza nem jön,  || zabot, búzát örömest küldenék és egyebet is,  || csak a víztől lehetne,  || de félek rajta,  || hogy nem lehet most,  || míg immár a vizek meg nem szállnak.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Majd,  azaz pénteken erővel küldtem el,  || ha még vissza nem jön,  || zabot, búzát örömest küldenék és egyebet is,  || csak a víztől lehetne,  || de félek rajta,  || hogy nem lehet most,  || míg immár a vizek meg nem szállnak.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Majd,  azaz pénteken erővel küldtem el,  || ha még vissza nem jön,  || zabot, búzát örömest küldenék és egyebet is,  || csak a víztől lehetne,  || de félek rajta,  || hogy nem lehet most,  || míg immár a vizek meg nem szállnak.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Majd,  azaz pénteken erővel küldtem el,  || ha még vissza nem jön,  || zabot, búzát örömest küldenék és egyebet is,  || csak a víztől lehetne,  || de félek rajta,  || hogy nem lehet most,  || míg immár a vizek meg nem szállnak.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Majd,  azaz pénteken erővel küldtem el,  || ha még vissza nem jön,  || zabot, búzát örömest küldenék és egyebet is,  || csak a víztől lehetne,  || de félek rajta,  || hogy nem lehet most,  || míg immár a vizek meg nem szállnak.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Majd,  azaz pénteken erővel küldtem el,  || ha még vissza nem jön,  || zabot, búzát örömest küldenék és egyebet is,  || csak a víztől lehetne,  || de félek rajta,  || hogy nem lehet most,  || míg immár a vizek meg nem szállnak.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Ha  a vizektől lehet és jégtől,  || e jövő kedden estére Várdában leszek kegyelmednél mind Matuznai ura[...]mal egyetemben,  || onnét Kállóba'n.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ha  a vizektől lehet és jégtől,  || e jövő kedden estére Várdában leszek kegyelmednél mind Matuznai ura[...]mal egyetemben,  || onnét Kállóba'n.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ha  a vizektől lehet és jégtől,  || e jövő kedden estére Várdában leszek kegyelmednél mind Matuznai ura[...]mal egyetemben,  || onnét Kállóba'n.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Ha  el nem mehetünk,  || az az oka,  || hogy a víz tartóztatott meg bennünk.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ha  el nem mehetünk,  || az az oka,  || hogy a víz tartóztatott meg bennünk.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ha  el nem mehetünk,  || az az oka,  || hogy a víz tartóztatott meg bennünk.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Az  atyámfia most is fekszik,  || immár e jövő kedd öt egész hete.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Az  atyámfia most is fekszik,  || immár e jövő kedd öt egész hete.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Munkácson,  ma pénteken  || {\!lat!Joannes Thelegdj mppria} ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[Munkácson,  ma pénteken  || {\!lat!Joannes Thelegdj mppria} ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 *[[A  jobbágyok törvényére jöttünk vala ide mind Matuznai ur[am]mal egyetemben,  || de Szöllősről nem ?jö[vé]nek rá,  || bizony megindítom Dersfyt.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[A  jobbágyok törvényére jöttünk vala ide mind Matuznai ur[am]mal egyetemben,  || de Szöllősről nem ?jö[vé]nek rá,  || bizony megindítom Dersfyt.  ||]] 
Tel. 62.	1591-03-?	1591			Telegdy János	Telegdy Mihály	nemes	 [[A  jobbágyok törvényére jöttünk vala ide mind Matuznai ur[am]mal egyetemben,  || de Szöllősről nem ?jö[vé]nek rá,  || bizony megindítom Dersfyt.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[{\!lat!Generosso domino Paulo Thelegdj de Eadem etc. domino et fratri mihi semper obs[er]ŭandis[si]mo.} ||]]  
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[{\!lat!Generose d[omi]ne.fr[ater] mihi Charissime seruitiorfum] meorfum] semper paratam Comen[dationem].} ||]]  
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Az  Úristentől kívánom kegyelmednek éltét, egészségét mind asszonyommal egyetemben, kegyelmed szerelmes gyermekeivel össze minden jókkal hallani.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Magam  felől kegyelmednek azt írhatom,  || hogy rettenetes nagy kínba' vagyok,  || a lábam fájdalma *meg* elindula.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Magam  felől kegyelmednek azt írhatom,  || hogy rettenetes nagy kínba' vagyok,  || a lábam fájdalma *meg* elindula.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Magam  felől kegyelmednek azt írhatom,  || hogy rettenetes nagy kínba' vagyok,  || a lábam fájdalma *meg* elindula.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Az  Úristen az ellensége[mne]k se adja ezt a kínt.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Az  atyámfia gyermekünkkel, || <legyen az Úristennek hála,>  ||egészségben vagyon, ||de a húgom || <immár egynéhány napja,>  ||hogy beteges. ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Az  atyámfia gyermekünkkel, || <legyen az Úristennek hála,>  ||egészségben vagyon, ||de a húgom || <immár egynéhány napja,>  ||hogy beteges. ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Az  atyámfia gyermekünkkel, || <legyen az Úristennek hála,>  ||egészségben vagyon, ||de a húgom || <immár egynéhány napja,>  ||hogy beteges. ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Az  atyámfia gyermekünkkel, || <legyen az Úristennek hála,>  ||egészségben vagyon, ||de a húgom || <immár egynéhány napja,>  ||hogy beteges. ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Ím,  értem,  || hogy asszonyom őkegyelme most is fekszik,  || a gyomorhidegülés is volt rajta,  || a feje szédelgett,  || esze nélkül is beszélt,  || de az Úristen kegyelmességéből kegyelmed mind elállatta róla őkegyelméről.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ím,  értem,  || hogy asszonyom őkegyelme most is fekszik,  || a gyomorhidegülés is volt rajta,  || a feje szédelgett,  || esze nélkül is beszélt,  || de az Úristen kegyelmességéből kegyelmed mind elállatta róla őkegyelméről.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ím,  értem,  || hogy asszonyom őkegyelme most is fekszik,  || a gyomorhidegülés is volt rajta,  || a feje szédelgett,  || esze nélkül is beszélt,  || de az Úristen kegyelmességéből kegyelmed mind elállatta róla őkegyelméről.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ím,  értem,  || hogy asszonyom őkegyelme most is fekszik,  || a gyomorhidegülés is volt rajta,  || a feje szédelgett,  || esze nélkül is beszélt,  || de az Úristen kegyelmességéből kegyelmed mind elállatta róla őkegyelméről.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ím,  értem,  || hogy asszonyom őkegyelme most is fekszik,  || a gyomorhidegülés is volt rajta,  || a feje szédelgett,  || esze nélkül is beszélt,  || de az Úristen kegyelmességéből kegyelmed mind elállatta róla őkegyelméről.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ím,  értem,  || hogy asszonyom őkegyelme most is fekszik,  || a gyomorhidegülés is volt rajta,  || a feje szédelgett,  || esze nélkül is beszélt,  || de az Úristen kegyelmességéből kegyelmed mind elállatta róla őkegyelméről.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Én,  uram, bizony soha jobbat nem láttam attól,  || aki nem emészthet,  || a köménygyökeret meg kell törni,  || úgy kell a két vakszemére kötni és a két kezére, a ?médiákra.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Én,  uram, bizony soha jobbat nem láttam attól,  || aki nem emészthet,  || a köménygyökeret meg kell törni,  || úgy kell a két vakszemére kötni és a két kezére, a ?médiákra.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Én,  uram, bizony soha jobbat nem láttam attól,  || aki nem emészthet,  || a köménygyökeret meg kell törni,  || úgy kell a két vakszemére kötni és a két kezére, a ?médiákra.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Én,  uram, bizony soha jobbat nem láttam attól,  || aki nem emészthet,  || a köménygyökeret meg kell törni,  || úgy kell a két vakszemére kötni és a két kezére, a ?médiákra.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Nem  írja kegyelmed,  || hogy ha asszonyomnak a melle kifakadt-e vagy nem,  || ha csak megdagadt a melle,  || de nem kellett volt kegyelmednek ilyen igen meghagyni elhatalmazni rajta.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Nem  írja kegyelmed,  || hogy ha asszonyomnak a melle kifakadt-e vagy nem,  || ha csak megdagadt a melle,  || de nem kellett volt kegyelmednek ilyen igen meghagyni elhatalmazni rajta.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Nem  írja kegyelmed,  || hogy ha asszonyomnak a melle kifakadt-e vagy nem,  || ha csak megdagadt a melle,  || de nem kellett volt kegyelmednek ilyen igen meghagyni elhatalmazni rajta.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Nem  írja kegyelmed,  || hogy ha asszonyomnak a melle kifakadt-e vagy nem,  || ha csak megdagadt a melle,  || de nem kellett volt kegyelmednek ilyen igen meghagyni elhatalmazni rajta.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Mihelyt  asszonyom eszébe vette,  || ahogy gyűlni kezdett a melle,  || az atyámfián próbált dolog,  || a zabot erősen kellett megfőzni,  || azt két ruha között kellett rákötni,  || bizony ez próbált dolog nálunk.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Mihelyt  asszonyom eszébe vette,  || ahogy gyűlni kezdett a melle,  || az atyámfián próbált dolog,  || a zabot erősen kellett megfőzni,  || azt két ruha között kellett rákötni,  || bizony ez próbált dolog nálunk.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Mihelyt  asszonyom eszébe vette,  || ahogy gyűlni kezdett a melle,  || az atyámfián próbált dolog,  || a zabot erősen kellett megfőzni,  || azt két ruha között kellett rákötni,  || bizony ez próbált dolog nálunk.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Mihelyt  asszonyom eszébe vette,  || ahogy gyűlni kezdett a melle,  || az atyámfián próbált dolog,  || a zabot erősen kellett megfőzni,  || azt két ruha között kellett rákötni,  || bizony ez próbált dolog nálunk.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Mihelyt  asszonyom eszébe vette,  || ahogy gyűlni kezdett a melle,  || az atyámfián próbált dolog,  || a zabot erősen kellett megfőzni,  || azt két ruha között kellett rákötni,  || bizony ez próbált dolog nálunk.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Mihelyt  asszonyom eszébe vette,  || ahogy gyűlni kezdett a melle,  || az atyámfián próbált dolog,  || a zabot erősen kellett megfőzni,  || azt két ruha között kellett rákötni,  || bizony ez próbált dolog nálunk.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[Ha  pedig ki akar a melle fakadni,  || a fehér mályvát kell erősen megfőzni,  || azt flastrom módjára kell ruhára kötni,  || úgy kell a mellére kötni,  || az eloszlatja,  || meg is érleli,  || hogy kifakadjon.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ha  pedig ki akar a melle fakadni,  || a fehér mályvát kell erősen megfőzni,  || azt flastrom módjára kell ruhára kötni,  || úgy kell a mellére kötni,  || az eloszlatja,  || meg is érleli,  || hogy kifakadjon.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ha  pedig ki akar a melle fakadni,  || a fehér mályvát kell erősen megfőzni,  || azt flastrom módjára kell ruhára kötni,  || úgy kell a mellére kötni,  || az eloszlatja,  || meg is érleli,  || hogy kifakadjon.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ha  pedig ki akar a melle fakadni,  || a fehér mályvát kell erősen megfőzni,  || azt flastrom módjára kell ruhára kötni,  || úgy kell a mellére kötni,  || az eloszlatja,  || meg is érleli,  || hogy kifakadjon.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ha  pedig ki akar a melle fakadni,  || a fehér mályvát kell erősen megfőzni,  || azt flastrom módjára kell ruhára kötni,  || úgy kell a mellére kötni,  || az eloszlatja,  || meg is érleli,  || hogy kifakadjon.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ha  pedig ki akar a melle fakadni,  || a fehér mályvát kell erősen megfőzni,  || azt flastrom módjára kell ruhára kötni,  || úgy kell a mellére kötni,  || az eloszlatja,  || meg is érleli,  || hogy kifakadjon.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[Ha  pedig ki akar a melle fakadni,  || a fehér mályvát kell erősen megfőzni,  || azt flastrom módjára kell ruhára kötni,  || úgy kell a mellére kötni,  || az eloszlatja,  || meg is érleli,  || hogy kifakadjon.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 *[[A  kishúgom felől is értem,  || mit ír kegyelmed,  || hogy minden három nap leli a hideg,  || ha kegyelmed a mi szónkat fogadná,  || kegyelmed köttetné a gyermeket vagy háromszor fekete nadályfűvel,  || állna minden kötés rajta harmadnapig.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[A  kishúgom felől is értem,  || mit ír kegyelmed,  || hogy minden három nap leli a hideg,  || ha kegyelmed a mi szónkat fogadná,  || kegyelmed köttetné a gyermeket vagy háromszor fekete nadályfűvel,  || állna minden kötés rajta harmadnapig.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[A  kishúgom felől is értem,  || mit ír kegyelmed,  || hogy minden három nap leli a hideg,  || ha kegyelmed a mi szónkat fogadná,  || kegyelmed köttetné a gyermeket vagy háromszor fekete nadályfűvel,  || állna minden kötés rajta harmadnapig.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[A  kishúgom felől is értem,  || mit ír kegyelmed,  || hogy minden három nap leli a hideg,  || ha kegyelmed a mi szónkat fogadná,  || kegyelmed köttetné a gyermeket vagy háromszor fekete nadályfűvel,  || állna minden kötés rajta harmadnapig.  ||]] 
Tel. 63.	1591-04-01	1591			Telegdy János	Telegdy Mihály	nemes	 [[A  kishúgom felől is értem,  || mit ír kegyelmed,  || hogy minden három nap leli a hideg,  || ha kegyelmed a mi szónkat fogadná,  || kegyelmed köttetné a gyermeket vagy háromszor fekete nadályfűvel,  || állna minden kötés rajta harmadnapig.  ||]] 
